@relation 'lineCommentData-weka.filters.unsupervised.attribute.Remove-R41,45-46,50-57,61,65-66,73,81,85-86,103-106,110-weka.filters.unsupervised.attribute.Remove-R30-34,37,40-43,49-52,56-62,65-68-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.Remove-R25-26-weka.filters.unsupervised.attribute.Remove-R26-42,51-71-weka.filters.unsupervised.attribute.Remove-R27'

@attribute commentID numeric
@attribute diffSize numeric
@attribute insertStatement numeric
@attribute insertStatementWeight numeric
@attribute deleteStatement numeric
@attribute deleteStatementWeight numeric
@attribute updateStatement numeric
@attribute updateStatementWeight numeric
@attribute parentChange numeric
@attribute parentChangeWeight numeric
@attribute orderingChange numeric
@attribute orderingChangeWeight numeric
@attribute conditionChange numeric
@attribute conditionChangeWeight numeric
@attribute insertAlternative numeric
@attribute insertAlternativeWeight numeric
@attribute deleteAlternative numeric
@attribute deleteAlternativeWeight numeric
@attribute newAllLine numeric
@attribute oldAllLine numeric
@attribute subLine numeric
@attribute changeLine numeric
@attribute changeLineWeight numeric
@attribute firstDiffLocation numeric
@attribute tokenChange numeric
@attribute wordSize numeric
@attribute codeSimilarity numeric
@attribute oldCodeCommentSimilarity numeric
@attribute newCodeCommentSimilarity numeric
@attribute subSimilarity numeric
@attribute addWordNumber numeric
@attribute deleteWordNumber numeric
@attribute class {0,1}

@data
2783,2,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,8,8,0,2,1,7,1,7,10,4,4,0,1,0,0
2785,6,2,3,1,2,4,5,0,0,0,0,1,2,0,0,0,0,8,8,2,7,4,7,0,7,10,7,7,0,6,2,0
2788,5,4,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,8,8,6,7,2,8,0,7,10,7,7,0,1,0,0
2794,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,2,1,1,7,0,7,10,7,7,7,6,0,0
2795,6,1,2,1,2,3,5,0,0,0,0,1,2,0,0,0,0,8,8,3,7,2,8,0,5,10,8,8,0,2,6,0
2797,6,2,2,1,1,4,4,1,1,0,0,0,0,1,1,1,1,8,8,4,7,2,8,0,6,10,9,9,0,6,4,0
2803,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,1,1,1,6,0,3,10,9,11,12,4,0,0
2804,8,2,1,7,8,0,0,0,0,0,0,1,1,0,0,1,1,8,8,8,8,0,7,0,6,10,7,7,1,1,6,1
2806,7,0,0,6,5,4,3,2,2,1,1,1,1,1,1,1,1,8,8,3,8,3,8,0,5,10,8,10,13,1,1,0
2810,1,1,5,0,0,0,0,1,5,0,0,0,0,0,0,0,0,8,8,1,2,1,8,0,3,11,7,7,0,0,0,0
2816,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1,1,1,8,0,5,10,10,10,0,0,3,0
2818,2,0,0,1,4,0,0,1,4,0,0,0,0,0,0,1,4,8,8,0,2,1,7,1,7,11,4,4,0,0,0,0
2819,2,0,0,1,4,0,0,1,4,0,0,0,0,0,0,1,4,8,8,0,2,1,8,1,7,11,4,4,0,0,0,0
2821,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,8,8,1,1,1,2,0,3,10,9,9,0,0,1,0
2822,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,2,3,4,0,5,10,4,7,32,6,0,0
2824,2,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,6,6,0,2,3,4,1,5,10,7,7,0,1,1,0
2827,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1,1,2,4,0,2,10,3,3,0,0,3,0
2831,1,1,5,0,0,0,0,1,5,0,0,0,0,0,0,0,0,8,8,0,1,1,8,1,6,11,9,9,0,0,0,0
2836,6,4,6,0,0,1,2,1,2,0,0,0,0,1,2,0,0,8,8,6,7,2,8,0,6,10,9,9,0,5,0,1
2837,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,6,6,0,2,4,1,1,6,10,4,5,10,1,1,0
2840,3,2,5,0,0,0,0,1,3,0,0,0,0,1,3,0,0,8,8,3,6,1,8,0,6,11,8,8,0,1,0,0
2846,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,1,0,8,0,7,11,8,8,0,0,0,0
2848,1,1,5,0,0,0,0,2,11,0,0,0,0,0,0,0,0,7,6,3,5,5,3,1,2,10,8,8,0,3,0,0
2849,6,3,4,1,2,0,0,4,5,0,0,0,0,2,3,1,2,8,8,2,8,4,7,0,6,10,8,8,0,1,0,0
2857,3,0,0,2,5,1,3,0,0,0,0,0,0,0,0,0,0,8,8,2,3,1,8,0,3,11,7,7,0,0,0,0
2858,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,1,4,1,8,0,5,11,10,10,0,0,0,0
2860,6,4,6,1,2,1,2,0,0,1,2,0,0,0,0,0,0,7,6,4,7,0,6,0,4,10,8,8,0,5,0,0
2861,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,7,7,0,1,1,5,1,2,11,8,8,0,0,0,0
2864,4,2,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1,7,1,8,0,7,10,8,8,0,1,0,0
2866,2,1,4,0,0,0,0,0,0,0,0,1,4,0,0,0,0,8,8,1,2,1,1,0,6,11,11,11,0,0,0,0
2867,8,8,7,2,1,3,1,4,2,6,2,3,1,2,1,1,1,8,8,7,8,11,6,0,6,10,8,8,0,6,4,1
2873,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,8,8,0,1,1,2,0,6,11,11,11,0,0,0,0
2875,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,1,7,2,8,0,7,10,8,8,0,4,0,0
2882,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1,1,1,4,0,4,10,9,9,0,0,1,0
2884,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1,1,2,4,0,2,11,9,9,0,0,0,0
2885,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,6,6,0,1,2,6,0,5,11,9,9,0,0,0,0
2888,8,6,3,3,1,7,4,0,0,6,2,7,3,0,0,0,0,8,8,7,8,7,7,0,3,9,10,8,15,5,5,0
2890,6,3,3,0,0,4,4,1,1,0,0,2,2,0,0,0,0,6,6,1,6,11,4,0,3,9,10,10,0,3,4,0
2891,5,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,8,8,0,5,1,7,0,3,10,8,8,0,1,0,0
2893,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,3,1,1,5,0,2,11,6,6,0,0,0,0
2894,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,1,2,1,7,1,6,11,7,7,0,0,0,0
2896,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,7,7,0,1,1,5,0,2,11,6,6,0,0,0,0
2897,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,5,1,8,1,6,10,7,7,0,1,1,0
2899,6,4,6,1,2,1,2,0,0,2,3,0,0,0,0,0,0,8,8,6,7,2,7,1,6,11,7,7,0,1,0,0
2900,2,1,4,0,0,1,4,0,0,0,0,0,0,0,0,0,0,6,5,1,2,4,4,0,3,10,7,7,0,1,0,0
2902,6,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3,7,7,4,0,4,9,9,10,12,6,5,0
2903,7,7,9,0,0,1,1,3,2,4,3,0,0,0,0,0,0,8,8,8,8,6,8,0,6,10,7,7,0,4,0,1
2905,8,7,5,7,5,1,1,3,2,6,3,0,0,1,1,0,0,8,8,4,8,0,8,0,6,10,9,10,11,6,0,1
2908,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,1,1,8,1,7,11,8,8,0,0,0,0
2911,7,4,4,5,5,0,0,0,0,0,0,0,0,1,1,1,1,6,6,1,7,0,1,0,2,8,5,5,0,6,2,0
2912,1,1,5,0,0,0,0,2,11,1,5,0,0,0,0,0,0,7,7,0,1,1,7,1,6,11,6,6,0,0,0,0
2915,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,6,6,5,4,0,3,8,4,4,0,7,0,1
2917,5,2,4,0,0,0,0,0,0,0,0,0,0,2,4,1,2,8,7,6,8,0,7,0,6,10,7,8,9,3,1,1
2918,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,7,7,0,1,1,1,1,6,11,7,7,0,0,0,0
2921,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,1,4,3,0,5,10,3,2,6,0,1,0
2924,7,7,8,1,1,1,1,0,0,0,0,0,0,1,1,0,0,8,8,8,8,7,1,0,6,10,10,10,0,6,0,0
2926,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,6,6,4,5,0,5,9,4,4,7,6,0,1
2927,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,6,6,9,4,0,4,8,2,3,11,6,0,1
2929,2,0,0,1,4,1,4,0,0,0,0,0,0,0,0,0,0,7,7,0,2,2,3,1,3,10,5,6,8,1,0,0
2930,6,3,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3,6,1,8,1,3,10,5,5,0,1,0,0
2932,2,1,4,0,0,0,0,4,0,0,0,0,0,1,4,0,0,7,7,5,2,2,7,1,3,11,6,6,0,0,0,0
2933,1,1,5,0,0,0,0,0,0,1,5,0,0,0,0,0,0,8,8,0,2,1,7,1,3,11,5,5,0,0,0,0
2935,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2,1,1,6,0,6,10,6,6,0,0,2,0
2936,1,1,5,0,0,0,0,1,5,0,0,0,0,0,0,0,0,7,7,4,2,1,5,1,3,11,6,6,0,0,0,0
2938,3,2,5,0,0,0,0,1,3,0,0,0,0,1,3,0,0,8,8,2,8,0,3,0,3,11,6,6,0,0,0,0
2942,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,6,6,0,3,3,4,1,2,11,9,9,0,0,0,0
2945,7,6,4,3,2,0,0,1,1,1,1,5,3,3,2,0,0,8,8,5,8,0,3,0,3,10,6,7,5,4,1,0
2947,6,3,5,0,0,1,2,1,2,0,0,1,2,1,2,0,0,8,8,6,8,0,6,0,6,10,10,10,0,6,0,0
2951,2,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,8,8,0,2,1,8,1,6,10,5,5,0,1,0,0
2953,4,3,6,0,0,0,0,2,4,0,0,0,0,1,2,0,0,8,8,4,6,2,1,0,6,10,6,6,0,2,0,0
2954,2,1,4,0,0,0,0,0,0,0,0,1,4,0,0,0,0,7,7,1,2,2,4,0,8,10,6,6,3,3,0,1
2957,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,4,2,2,3,8,1,1,3,10,8,8,0,1,0,0
2959,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,2,2,0,1,5,1,1,6,10,8,8,0,1,0,0
2960,2,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,8,8,1,3,1,8,0,8,10,7,7,2,3,1,0
2962,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,6,6,1,7,0,2,11,9,9,0,0,0,0
2963,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,1,3,6,0,7,10,7,6,9,0,2,1
2965,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,5,1,0,6,9,7,9,16,1,4,0
2966,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,2,2,0,1,5,1,0,6,8,8,7,6,1,4,0
2968,4,1,2,1,2,2,4,0,0,0,0,0,0,0,0,0,0,8,8,0,4,2,6,1,3,10,8,9,2,3,2,0
2969,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,1,1,6,1,6,10,10,10,0,2,1,0
2972,8,3,2,7,8,0,0,0,0,0,0,0,0,1,1,0,0,8,8,7,8,0,8,0,8,10,8,7,5,1,5,1
2974,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,7,7,0,1,1,5,0,8,10,6,6,2,1,1,0
2975,6,4,4,4,4,1,1,0,0,0,0,0,0,0,0,0,0,8,8,1,6,3,8,0,6,10,10,11,1,2,3,0
2977,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,2,1,5,0,2,11,9,9,0,0,0,0
2978,4,3,6,0,0,0,0,0,0,0,0,1,2,0,0,0,0,8,8,7,7,2,8,0,6,10,10,10,0,3,0,1
2980,6,3,5,0,0,3,5,0,0,0,0,0,0,0,0,0,0,8,8,4,6,1,4,0,7,10,8,8,0,2,0,0
2983,5,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,8,8,0,6,1,5,1,2,11,9,9,0,0,0,0
2984,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1,1,1,8,0,7,11,8,8,0,0,0,0
2987,5,2,4,1,2,1,2,0,0,0,0,1,2,0,0,0,0,8,8,2,6,2,8,0,7,10,8,8,0,1,0,0
2989,6,2,2,0,0,6,6,0,0,0,0,0,0,1,1,0,0,8,8,4,7,4,7,0,6,10,8,8,0,1,0,0
2992,7,6,5,6,4,0,0,2,2,3,2,0,0,1,1,0,0,8,8,4,8,6,8,1,6,11,7,7,0,0,0,0
2993,7,6,5,3,2,0,0,7,10,1,1,3,2,1,1,1,1,8,8,4,8,4,8,1,6,10,7,7,0,1,0,0
2998,2,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4,5,1,3,0,6,10,8,8,0,4,1,0
3001,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1,1,1,8,0,4,11,7,7,0,0,0,0
3002,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,7,7,8,6,0,4,8,5,6,8,7,0,1
3007,3,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,3,1,8,0,6,11,8,8,0,0,0,0
3010,7,7,9,1,1,0,0,3,2,0,0,0,0,0,0,1,1,8,8,7,8,0,5,0,7,10,8,8,2,7,0,0
3013,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,1,2,4,0,4,9,2,3,17,3,0,0
3014,2,1,4,1,4,0,0,6,0,0,0,0,0,0,0,0,0,8,8,7,7,4,1,0,5,10,10,10,0,7,0,1
3020,6,4,5,3,4,0,0,4,5,0,0,0,0,0,0,0,0,7,7,1,8,0,1,0,7,9,6,6,0,6,3,0
3022,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,7,7,2,2,2,7,1,7,10,6,6,0,1,1,0
3025,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1,1,2,4,0,4,10,5,5,0,0,1,0
3026,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,3,3,0,1,4,3,0,4,10,3,3,0,1,0,0
3029,2,0,0,1,4,1,4,0,0,0,0,0,0,0,0,0,0,7,7,0,5,4,6,0,6,11,9,9,0,0,0,0
3032,5,2,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4,6,2,7,0,4,11,9,9,0,0,0,0
3034,6,2,3,3,5,1,2,0,0,0,0,0,0,0,0,0,0,8,8,6,6,3,7,0,4,10,9,9,0,1,6,0
3035,2,1,4,0,0,1,4,0,0,0,0,0,0,0,0,0,0,8,8,7,7,2,8,0,7,10,7,7,0,6,0,0
3037,1,0,0,1,5,0,0,1,5,0,0,0,0,0,0,0,0,8,8,0,1,1,8,0,4,11,8,8,0,0,0,0
3038,2,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1,2,1,6,0,4,11,9,9,0,0,0,0
3040,6,1,2,5,7,1,2,0,0,0,0,0,0,0,0,0,0,7,7,4,6,6,4,0,3,9,3,3,0,0,6,0
3041,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7,7,2,8,0,7,10,7,7,0,0,6,0
3043,4,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,8,8,0,6,2,7,0,6,10,8,8,0,1,0,0
3046,2,1,4,0,0,0,0,0,0,0,0,1,4,0,0,0,0,8,8,1,2,1,4,0,6,10,5,5,0,1,0,0
3047,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,1,1,8,0,4,11,8,8,0,0,0,0
3050,2,1,4,0,0,1,4,0,0,0,0,0,0,0,0,0,0,6,6,1,3,4,3,0,4,10,7,7,0,4,0,0
3052,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,1,1,8,1,6,10,8,8,0,1,1,0
3055,2,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,8,8,0,2,1,8,0,4,11,8,8,0,0,0,0
3056,2,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,7,7,0,2,2,1,0,3,10,3,4,12,6,0,0
3058,6,6,7,3,3,0,0,1,1,0,0,0,0,0,0,0,0,7,6,2,8,0,2,0,3,8,10,10,4,4,2,0
3059,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2,2,1,8,0,8,11,6,6,0,0,0,0
3061,3,2,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1,3,5,2,0,6,10,5,5,0,0,1,0
3064,2,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,6,6,0,2,3,5,0,4,10,7,7,0,1,0,0
3065,4,3,6,0,0,0,0,2,4,0,0,0,0,1,2,0,0,8,7,5,7,6,7,0,4,10,9,9,0,4,0,0
3068,2,0,0,1,4,1,4,1,4,0,0,0,0,0,0,0,0,7,7,2,4,3,2,0,3,11,4,4,0,0,0,0
3071,1,0,0,0,0,0,0,3,0,0,0,1,5,0,0,0,0,7,7,0,1,1,3,0,4,11,6,6,0,0,0,0
3073,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,3,5,2,0,5,9,2,2,0,2,0,0
3074,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,2,3,5,0,5,10,2,2,0,1,0,0
3076,4,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,2,7,6,7,0,4,0,4,7,4,2,24,0,6,0
3077,2,1,4,0,0,1,4,0,0,1,4,0,0,0,0,0,0,8,8,1,7,4,5,0,4,10,9,9,0,2,0,0
3079,2,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,8,8,1,7,4,7,0,4,10,9,9,0,1,0,0
3080,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3,2,1,8,0,8,10,6,6,0,3,0,0
3095,3,1,3,0,0,0,0,0,0,0,0,0,0,1,3,1,3,7,7,0,3,2,7,1,6,11,6,6,0,0,0,0
3097,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,7,7,0,1,1,5,0,5,11,9,9,0,0,0,0
3098,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,7,7,1,1,1,1,0,6,11,6,6,0,0,0,0
3103,3,2,5,1,3,0,0,6,0,0,0,0,0,0,0,0,0,8,7,6,3,2,7,0,7,9,4,4,3,7,1,0
3104,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,7,7,0,1,1,6,0,4,10,8,8,0,1,1,0
3107,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,7,7,0,1,1,1,1,6,11,6,6,0,0,0,0
3109,6,0,0,5,7,2,3,2,3,0,0,0,0,0,0,0,0,7,8,6,7,8,6,0,4,10,8,8,0,0,1,0
3110,2,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,2,1,6,0,4,11,8,8,0,0,0,0
3112,4,3,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,7,4,6,7,0,1,0,7,10,5,5,0,1,0,1
3113,2,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2,4,2,8,0,7,10,4,4,0,1,0,0
3115,4,3,6,0,0,1,2,0,0,0,0,0,0,0,0,0,0,8,8,4,5,2,7,0,6,10,8,8,0,2,0,0
3116,5,1,2,3,5,0,0,0,0,0,0,0,0,0,0,1,2,7,7,6,7,0,6,0,4,10,8,8,0,1,5,0
3118,4,2,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1,7,4,8,0,7,10,4,4,0,0,2,0
3119,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,6,6,2,8,0,7,10,4,5,3,3,0,0
3121,5,0,0,0,0,4,7,0,0,0,0,1,2,0,0,0,0,7,7,0,6,4,7,0,5,10,9,9,0,1,0,0
3122,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,7,7,0,1,1,1,0,6,11,6,6,0,0,0,0
3124,7,7,8,0,0,0,0,1,1,2,2,1,1,1,1,0,0,8,7,8,8,0,1,0,6,8,6,7,11,8,0,1
3133,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2,1,1,7,0,8,10,7,7,0,0,1,0
3142,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,5,1,1,7,0,4,10,8,8,0,3,0,0
3143,6,6,8,0,0,1,2,0,0,0,0,0,0,0,0,0,0,8,7,6,6,4,7,0,4,10,8,8,0,7,0,0
3146,6,4,6,0,0,1,2,0,0,0,0,0,0,1,2,0,0,8,8,6,6,2,7,0,4,10,8,8,0,2,0,0
3148,6,6,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8,8,7,7,4,6,0,4,9,5,5,0,8,0,0
3151,3,2,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4,3,1,7,0,4,10,5,5,0,5,0,0
3154,4,2,4,0,0,2,4,0,0,0,0,0,0,0,0,0,0,8,8,2,4,2,6,0,4,10,8,8,0,2,1,0
3155,1,1,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,8,1,7,7,1,1,6,11,8,8,0,0,0,0
3157,5,2,4,0,0,3,5,0,0,0,0,0,0,0,0,0,0,8,8,2,5,2,7,0,4,10,8,8,0,4,0,0
3158,4,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,8,8,2,4,1,7,0,4,10,8,8,0,1,2,0
3160,5,4,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3,6,3,7,0,4,10,5,5,0,3,1,0
3161,3,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,8,8,0,3,1,8,1,8,10,6,6,0,1,0,0
3166,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,6,3,1,7,0,6,10,11,11,0,2,0,0
3172,3,3,8,0,0,0,0,1,3,0,0,0,0,0,0,0,0,8,8,4,8,10,6,0,6,10,6,6,0,2,0,0
3173,4,3,6,1,2,0,0,6,0,0,0,0,0,0,0,0,0,8,8,6,4,1,8,0,3,9,5,5,9,5,7,0
3178,5,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,6,6,4,7,0,7,10,8,8,0,5,0,1
3179,4,3,6,0,0,1,2,0,0,0,0,0,0,0,0,0,0,8,8,5,6,3,8,0,6,10,6,6,0,2,0,0
3181,2,2,7,0,0,0,0,6,0,6,0,0,0,0,0,0,0,8,8,1,7,3,6,0,8,10,6,6,1,2,6,0
3182,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,5,3,1,8,0,7,10,9,9,0,1,0,1
3188,4,3,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,8,7,6,6,4,3,0,6,10,8,8,0,3,0,0
3190,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,2,3,2,6,0,7,10,8,8,0,1,0,0
3193,6,1,2,0,0,6,8,0,0,0,0,0,0,0,0,0,0,8,8,1,6,1,8,0,6,10,6,7,5,3,0,0
3194,5,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,6,6,5,6,0,5,10,8,8,0,5,0,0
3196,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,1,2,6,0,6,10,9,9,0,1,0,0
3197,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,1,2,3,0,6,9,1,1,0,1,0,0
3200,5,4,7,1,2,0,0,0,0,1,2,0,0,0,0,0,0,7,6,5,7,0,4,0,6,10,3,4,2,5,0,0
3202,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1,1,1,8,0,7,10,8,8,0,3,0,0
3205,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1,5,6,4,0,5,10,9,9,0,4,0,0
3206,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,5,5,4,0,5,10,9,9,0,5,0,0
3208,7,3,3,1,1,6,6,0,0,0,0,1,1,0,0,0,0,8,8,2,7,3,8,0,8,10,6,6,0,2,2,0
3209,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,1,1,6,1,3,10,5,5,0,1,0,0
3211,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,1,1,7,0,7,11,8,8,0,0,0,0
3214,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,1,1,8,0,7,11,8,8,0,0,0,0
3217,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,1,2,6,0,5,11,9,9,0,0,0,0
3218,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,1,1,6,0,5,11,9,9,0,0,0,0
3221,7,7,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7,7,6,1,0,8,9,6,6,6,4,8,1
3223,3,0,0,0,0,2,5,0,0,0,0,1,3,0,0,0,0,8,8,0,8,8,7,1,3,10,5,5,0,2,2,0
3224,2,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,8,8,0,8,8,6,1,3,10,9,9,0,1,1,0
3226,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,7,7,0,1,1,1,0,8,10,7,8,3,3,0,0
3227,3,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,8,8,0,3,1,6,1,6,10,7,7,0,3,3,0
3230,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,7,7,0,1,1,7,1,5,11,8,8,0,0,0,0
3232,3,2,5,0,0,0,0,1,3,0,0,1,3,0,0,0,0,8,8,5,3,1,8,0,7,10,8,8,0,1,0,0
3233,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,5,6,7,6,0,5,10,8,8,0,5,0,0
3235,5,2,4,2,4,1,2,0,0,0,0,0,0,0,0,0,0,8,8,0,5,3,7,1,7,10,7,7,0,1,0,0
3239,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,7,7,0,1,1,7,1,6,10,8,8,0,1,1,0
3241,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,1,1,7,1,3,10,11,11,0,1,1,0
3242,7,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,7,8,10,7,1,3,10,9,9,0,3,0,0
3247,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,6,6,0,1,2,5,1,2,10,11,11,0,1,0,0
3248,8,6,3,7,6,3,2,4,2,3,2,0,0,0,0,0,0,8,8,7,8,0,7,1,3,9,9,9,0,6,3,0
3250,6,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,7,6,2,6,6,2,0,7,11,4,4,0,0,0,0
